total_yield,cover_10,region,total_avg,age_avg,experience_avg,insurance_avg,easement_p,conservation_till_avg,fertilizer_per_area,
11.11111111,0,North Central,0.239,59.1,25.2,0.640315789,1.918465228,358,41.13720444,
75.03392857,0,North Central,0.429,57.2,26.5,0.60933042,1.967799642,447,47.29021325,
42.50319663,0,North Central,0.581,58.1,24.8,0.506914089,1.710526316,522,30.14328931,
45.12295082,1,North Central,0.385,56.4,25.6,0.610770492,1.483050847,388,39.81176989,
40.76453901,0,North Central,2.974,59,26.4,1.006404624,1.333333333,816,5.604515375,
44.78923767,0,North Central,0.809,52.7,25.5,0.623925926,1.822916667,525,42.57783469,
49.02104499,0,North Central,4.006,58.9,27.4,1.640927835,1.302931596,467,2.154150664,
59.90251196,1,North Central,0.787,58.4,29.8,0.863442748,2.415458937,493,44.50190235,
54.92868988,1,North Central,0.969,57.9,28,0.701609756,1.38121547,508,33.21513878,
97.34,0,North Central,0.332,57.5,25.7,0.560103245,1.740294511,293,48.41545746,
60.09621711,1,Northeast,0.105,59.5,24.1,0.232364706,5.792349727,73,61.67927194,
62.74880915,1,Northeast,0.118,58,24.9,0.322166667,4.285714286,74,176.3462932,
55.53048088,1,Northeast,0.085,58.6,23.9,0.282447368,2.413793103,175,194.1434965,
60.91874716,0,Northeast,0.063,60.5,22.8,0.354732143,8.167082294,54,88.82416823,
53.01847575,1,Northeast,0.047,61.7,24.8,0.322066667,6.563245823,173,75.66712587,
69.57541115,1,Northeast,0.126,58.5,23.9,0.386114583,3.457106274,186,92.57016053,
65.694974,1,Northeast,0.079,60.2,22,0.229666667,10.39823009,72,32.17890804,
50.13333333,0,Northeast,0.059,59.9,22.4,0.18035,3.373015873,60,16.83231269,
62.15128593,0,Northeast,0.08,59.4,23,0.365324324,2.505446623,175,60.23770203,
19.79453062,0,West,1.407,60.7,26.3,1.266881356,1.248049922,924,5.400342509,
87.63189448,0,West,0.271,62,22.9,0.346298137,1.079136691,190,28.03869234,
77.58450704,0,West,2.146,58.2,23.6,3.834094118,0.788954635,114,4.768811897,
20.4815228,0,West,2.526,61.8,27.5,2.398593985,0.815660685,747,0.412674733,
25.70405409,0,West,2.021,61.5,26,1.384099174,1.347708895,649,3.311516623,
89.85416667,1,West,0.496,60.1,24,0.407658537,9.126984127,48,6.316244516,
89.49676026,0,West,0.581,63.2,26.4,1.1622,1.282051282,36,10.44366267,
66.89928741,1,Northeast,0.205,56.5,24.1,0.483967742,1.267427123,193,15.56461138,
43.87859008,0,Northeast,0.174,58.2,25.9,0.418131579,1.046025105,141,18.94249278,
61.78389166,1,Northeast,0.267,58.3,27.6,0.570579439,1.662707838,272,50.94492105,
59.43543827,1,Northeast,0.182,57.7,26.4,0.200306358,0.977198697,283,30.60357548,
43.45179584,1,Northeast,0.191,58.1,23,0.256315789,12.16216216,121,47.06641527,
51.42528736,1,Northeast,0.212,57,24.8,0.559461538,2.052238806,218,16.63157709,
55.49382716,1,Northeast,0.164,59.1,23.2,0.075611111,15.32258065,74,22.54090321,
61.12873134,1,Northeast,0.152,57.2,26,0.355896552,2.978723404,213,42.63319379,
42,1,Northeast,0.221,53.5,20.6,0.535485714,4.088050314,101,20.40265213,
64.83619048,1,Northeast,0.365,59.2,29,0.919466667,2.06185567,445,66.52424792,
50,0,Northeast,0.17,61.3,29.4,0.171285714,3.883495146,28,11.40684411,
45.99350649,0,Northeast,0.198,57.7,24.8,0.3206875,2.013422819,157,15.91951095,
64.81486726,1,Northeast,0.312,58.2,25.9,0.531057471,4.04040404,427,18.20929781,
70.39358108,0,Northeast,0.292,54.9,24.6,0.510454545,2.56,99,21.53932159,
66.62803075,1,Northeast,0.287,58,26.1,0.895321429,3.177004539,389,51.16418982,
52.48322627,1,Northeast,0.249,55.3,24.2,0.46028,5.643994211,122,21.41215489,
64.69650469,1,Northeast,0.203,58.1,25.6,0.687455882,6.072106262,469,79.37028227,
49.08988764,1,Northeast,0.204,56.9,24.7,0.351928571,4.964539007,133,25.12392382,
68.45535039,1,Northeast,0.203,57.8,24.7,0.588403846,3.913043478,408,57.04446773,
65.07136485,1,Northeast,0.199,56,24.4,0.295360656,0.930713547,144,28.56298018,
59.98865784,1,Northeast,0.258,59.9,27.1,0.670538462,2.889245586,257,40.98508559,
64.70775623,1,Northeast,0.24,56.4,24.3,0.516669565,3.121248499,285,48.41345601,
45.80232558,1,Northeast,0.131,58.2,24.4,0.1559,5.314009662,44,38.64912799,
71.96011709,1,Northeast,0.26,55.9,26,0.699319588,3.815261044,557,77.26146651,
53.02272727,0,Northeast,0.176,57.4,23.7,0.22025,2.386363636,71,12.76562722,
66.38997451,1,Northeast,0.193,55.5,22.8,0.1174375,1.960784314,123,20.366728,
66.28085685,1,Northeast,0.23,54.2,22.2,0.423680556,2.519379845,228,47.62748323,
67.48257373,1,Northeast,0.258,56.9,25.4,0.421455556,1.945525292,225,21.62872617,
49.15983607,1,Northeast,0.054,56.1,24,0.025942308,8.928571429,46,209.3100693,
44.9623431,1,Northeast,0.175,56.8,23.3,0.147944444,2.868068834,142,22.08661547,
56.10919349,1,Northeast,0.192,56.3,24.6,0.30249711,3.256936068,228,60.90148529,
40,1,Northeast,0.061,60,20.4,0.0515,13.91304348,5,22.35918016,
67.33789026,1,Northeast,0.322,55.7,26.2,0.916709091,2.057613169,335,47.58559318,
70.18360656,1,Northeast,0.133,49.4,21.4,0.1368,1.499423299,79,45.96160874,
53.91370224,1,North Central,0.139,58.2,25,0.221548611,0.837520938,95,27.62327731,
79.16332665,1,North Central,0.218,57.7,28.1,0.394631098,3.157894737,221,67.63903699,
62.05857048,1,North Central,0.143,53.7,22.6,0.34894375,2.049910873,201,47.89107518,
60.11566174,0,North Central,0.127,57.8,24,0.394737288,2.557755776,219,44.99069338,
83.74305556,0,North Central,0.144,59,25.5,0.314407407,2.183406114,96,8.355107249,
75.4362845,1,North Central,0.215,56.9,28.5,0.313639831,2.56147541,207,64.88967612,
50.87222222,0,North Central,0.172,57.9,22.7,0.036714286,1.333333333,26,5.913546273,
64.78555957,1,North Central,0.168,58.1,25.4,0.342259574,1.2934519,176,55.5210933,
59.67437304,0,North Central,0.124,58.7,24.2,0.336364078,1.905717151,234,44.15894638,
58.517991,1,North Central,0.125,57.3,24.3,0.343848485,0.900900901,104,26.28487784,
72.07342772,0,North Central,0.22,58.2,25.3,0.473761092,1.860465116,321,61.6253168,
85.55700326,0,North Central,0.23,58,24.3,0.563309735,5.25606469,277,74.9647634,
60.58066914,0,North Central,0.105,60.1,24.4,0.520533333,2.586206897,210,47.8519036,
66.53444525,0,North Central,0.285,58,25.1,0.580339921,3.480589023,261,74.44223548,
57.38243862,1,North Central,0.116,56.5,23.7,0.349747475,1.62999185,128,37.0307958,
64.63844282,1,North Central,0.153,56.2,23.9,0.318754545,0.587741394,151,28.74202295,
69.14899218,1,North Central,0.207,55.2,26.7,0.350704918,3.015681544,207,64.94382938,
71.71711725,1,North Central,0.252,57.8,27.3,0.416370787,3.197353914,226,47.13632285,
75.53927439,0,North Central,0.165,58.1,23.9,0.440955307,3.735990037,279,64.46660395,
75.26923077,1,North Central,0.226,57.5,25.9,0.42448,3.141361257,279,94.4007404,
69.32606438,1,North Central,0.169,57.9,24.1,0.476323009,2.954341987,297,50.24229461,
86.90817356,0,North Central,0.416,57.6,27.2,0.744534392,5.091649695,476,71.73910915,
69.15258359,0,North Central,0.128,58.3,21.5,0.466873239,3.676470588,201,65.39842616,
82.81010864,1,North Central,0.25,57.6,26.7,0.497977941,3.312101911,369,75.58098071,
53.36248873,0,North Central,0.067,54.6,21,0.375142857,3.145853194,89,28.25182028,
76.88025288,0,North Central,0.205,59.6,24.9,0.483152542,4.283965728,310,68.50883418,
73.88023346,1,North Central,0.271,57.4,26.3,0.414378378,2.254791432,267,67.38272706,
71.49966644,1,North Central,0.361,59.1,29.1,0.610301587,5.64738292,378,61.86961306,
83.22292529,1,North Central,0.279,57.9,27.5,0.473386819,2.853745541,264,66.71179686,
64.53808594,0,North Central,0.23,57.4,24.5,0.418889571,2.073365231,175,55.99483285,
62.96153846,0,North Central,0.102,58.9,21.8,0.258470588,1.856763926,301,17.78032693,
69.5416924,1,North Central,0.104,50.1,21.8,0.443122222,0.95636581,80,27.43136409,
74.73311601,1,North Central,0.297,55.1,25.4,0.638079646,3.456790123,372,55.87916131,
27.18115942,0,North Central,0.133,56.9,22.2,0.157575758,1.771653543,35,14.35222252,
52.13114754,0,North Central,0.129,58.2,24.2,0.076846154,1.335559265,25,6.299764895,
64.46169089,1,North Central,0.145,56.8,24.5,0.387428571,2.615844544,179,45.39072746,
50,1,North Central,0.061,61.1,24,0.046111111,2.803738318,10,272.6370438,
74.98447941,0,North Central,0.139,57.8,23.3,0.40009607,2.463676563,229,49.65394628,
67.84977139,0,North Central,0.209,57,25.7,0.521985185,3.171456888,356,64.39291749,
67.92441976,1,North Central,0.126,57.2,25.2,0.354683908,1.098901099,270,94.84493442,
81.04450455,1,North Central,0.17,57.1,24.2,0.421485981,3.367875648,213,93.01687056,
79.65163721,1,North Central,0.32,57.5,24.8,0.642132653,3.548795944,394,64.5266094,
74.91635208,1,North Central,0.331,58.2,25.4,0.720590909,3.25203252,396,56.97537526,
59.58330295,1,North Central,0.086,57.1,22.9,0.379990741,1.479547433,176,55.95771457,
75.35595715,1,North Central,0.218,54.7,27.4,0.310642968,3.980503656,220,58.94972449,
61.70719016,0,North Central,0.167,57.3,24.4,0.344896024,2.796528447,204,61.95461974,
77.78014184,0,North Central,0.145,59.8,24.6,0.403698795,3.71318822,136,55.83110097,
74.7075791,1,North Central,0.191,54.8,22.7,0.520552941,1.849710983,299,65.6761582,
70.66222222,0,North Central,0.15,57.8,25,0.354779817,0.791765637,166,21.25678492,
75.60599109,1,North Central,0.221,57.4,26,0.356655172,2.359346642,217,51.97616422,
74.94280612,1,North Central,0.353,59.6,29.2,0.554713805,6.752411576,400,47.49548172,
71.2100939,0,North Central,0.133,56.4,23.5,0.335525,0.918635171,360,35.27143281,
75.88323034,0,North Central,0.369,59.2,26.8,0.732355769,4.099378882,516,71.9086293,
56.61634103,0,North Central,0.191,56.8,24.2,0.596372549,0.782778865,84,39.16817471,
59.71246819,0,North Central,0.077,57,21.9,0.294378378,1.788908766,186,37.74002352,
67.68984962,0,North Central,0.202,57.4,26.6,0.432409231,3.791469194,281,65.49213963,
70.08214298,1,North Central,0.228,57.5,28.8,0.320406199,2.397003745,202,63.03507817,
61.60108739,1,North Central,0.134,53.7,23,0.609337662,1.896551724,230,46.86096353,
75.94511822,0,North Central,0.221,59.4,24.9,0.530545946,2.497769848,262,42.36334373,
74.89406519,1,North Central,0.233,55.1,26.2,0.424376812,2.213541667,224,66.08264666,
75.29773711,1,North Central,0.231,56.4,26.5,0.356853516,3.460207612,204,76.03336131,
68.2154195,1,North Central,0.227,55.5,27,0.369408313,2.745512144,216,59.66990129,
50.60531736,1,North Central,0.086,56.9,23.2,0.350788618,1.228183581,142,45.41897424,
48.54545455,1,North Central,0.048,59.4,22.8,0.098714286,1.020408163,99,37.80930034,
60.15536893,0,North Central,0.119,58,24.5,0.35724359,1.737451737,269,39.40026202,
67.96945193,0,North Central,0.125,56.2,23.6,0.397574468,2.251082251,162,26.86392836,
72.07395702,0,North Central,0.218,57.5,25.3,0.537419847,2.908726179,351,62.55859267,
78.95951748,1,North Central,0.322,56.7,27.2,0.465114035,4.404145078,345,63.10677657,
59.42967742,0,North Central,0.098,58.3,22.2,0.482342342,1.513513514,277,54.8439593,
53.58708189,0,North Central,0.131,58.1,26,0.221366667,1.898734177,87,26.85483983,
66.3623546,1,North Central,0.124,51.2,21.9,0.348299213,1.032448378,175,49.27855998,
78.14865745,1,North Central,0.239,60,27.7,0.473680556,3.178206583,279,59.11905485,
79.16326946,1,North Central,0.251,57.7,26.8,0.451642369,5.332086062,247,63.97362771,
74.82125717,1,North Central,0.346,58.5,29.4,0.593723183,3.389830508,471,62.71955406,
40,0,South,0.232,58,26.5,0.090833333,1.260911736,15,7.658647907,
42.33614624,0,South,0.902,59.2,28.2,0.877106897,1.721170396,431,20.14189055,
38.25992726,0,South,1.288,61.8,26.5,1.314418079,2.236024845,844,3.635315207,
28.50595683,0,South,0.556,58.7,22.5,0.585545946,1.674107143,328,8.982330467,
30.98837074,0,South,0.811,57.1,23.5,0.867118852,0.957592339,414,15.53849474,
31.07848889,0,South,0.541,59.7,25.3,0.647327327,1.146131805,387,13.51061747,
33.31055277,0,South,0.376,57.2,22.6,0.562978355,0.679758308,274,18.62673484,
30.70680628,0,South,0.277,57.6,21.7,0.624754098,0.559049616,39,4.88050949,
30.74373385,0,South,2.455,59.9,28.8,1.585011429,2.684563758,1411,8.803869256,
37.43954802,0,South,0.104,58.5,18.4,0.3145625,0.930626058,44,11.25387539,
20.09467542,0,South,0.443,57.1,23.3,0.682977099,0.379146919,226,7.106468599,
23.5457105,0,South,0.903,57.8,24.2,0.818214765,2.901785714,460,10.81877198,
36.85307538,0,South,0.359,57.4,23.9,0.410974359,1.187446989,161,8.073338137,
30.19574593,0,South,0.826,56.1,24.3,0.810868545,2.587322122,356,11.47817533,
29.09631868,0,South,0.896,59.5,26.1,0.61762766,1.098901099,289,8.610244565,
24.91566265,0,South,1.07,61.9,26.9,0.567868421,2.954209749,218,2.73585531,
40.49794405,0,South,0.721,59.4,28.5,0.896320113,0.854700855,620,21.62690769,
38.00983704,0,South,0.322,58.1,23,0.611592593,1.066666667,212,6.759091257,
31.01523236,0,South,0.365,58.4,23.3,0.564957219,0.615384615,178,9.803938089,
40.63235611,0,South,0.872,59.4,26.8,0.956444776,2.731411229,732,19.29799225,
31.09692859,0,South,0.806,57.4,22.7,1.060583658,0.788643533,725,25.90644156,
36.87883856,0,South,0.576,58.6,24.9,0.953076642,1.50462963,621,15.52152318,
32.80258081,0,South,0.62,58.8,27.1,0.752150943,1.293103448,310,19.70556383,
26.54030314,0,South,1.006,58,26.2,0.963517241,0.690846287,847,12.94903281,
67.1626964,0,South,0.228,55.9,20.8,0.470138889,0.418660287,632,6.842553013,
32.853789,0,South,0.216,57.8,21.5,0.435820513,0.67234424,118,7.614856028,
32.87425656,0,South,0.311,59.8,22.5,0.436415842,0.475435816,363,11.18120946,
35.27481744,0,South,0.655,57.8,24.5,0.658179487,0.873907615,282,13.50182843,
32.00272985,0,South,0.221,56.7,20.9,0.699885714,0.848765432,248,10.76617284,
47.303233,0,South,0.231,55.9,23.1,0.743368421,1.352265044,104,7.081710015,
35.22511782,0,South,0.538,57.2,25.4,0.622388626,0.479041916,440,13.56942137,
27.2594372,0,South,0.392,56.9,22.5,0.446206897,1.132502831,79,3.503112114,
37.10874869,0,South,0.121,60.3,21.3,0.530772727,0.725294651,132,7.763905334,
47.27465303,0,South,0.211,57.4,20.4,0.628318182,0.641025641,144,4.507015606,
40.63276475,0,South,0.789,57.8,21.3,1.014507937,0.860215054,191,1.746313263,
44.28586688,0,South,0.217,58.8,24.3,0.631568966,1.372756072,418,36.45147976,
30.12231045,0,South,0.394,58.9,24.8,0.609785714,0.488997555,95,5.500034162,
34.06875,0,South,0.221,58,23.3,0.556759259,1.297858533,89,6.006261535,
31.63051608,0,South,0.186,56.9,20,0.291384615,1.077586207,72,5.806949272,
34.1733548,0,South,1.193,62.2,28.5,0.977007813,0.653594771,282,4.053006756,
29.45101171,0,South,0.169,57.8,21.1,0.195222222,0.619369369,34,6.073097647,
22.16385435,0,South,0.377,57.5,23.3,1.18987037,0.57096248,104,5.709192471,
31.78473279,0,South,1.544,60.6,26.6,1.469571429,1.93236715,1339,14.9132058,
25.94939271,0,South,0.108,58.1,18.9,0.349647059,1.614434948,23,13.84584139,
41.24234388,0,South,0.184,57.6,20.2,0.580786885,0.377714825,579,17.02097025,
26.79090618,0,South,0.244,56.8,21.4,0.389787879,1.446051168,84,3.650183876,
24.0055289,0,South,0.744,58.2,25.4,0.718195313,1.388888889,403,16.86295004,
32.70282626,0,South,1.169,57.7,24.5,0.869159794,1.126760563,553,7.936058525,
24.30147632,0,South,0.935,58.1,23.4,1.045768595,0.711743772,193,3.141676272,
91.16379516,0,West,1.07,59.3,24.8,0.550346939,1.134751773,166,8.775684648,
91.10098432,0,West,0.132,58.7,22.7,0.3215,2.800829876,197,58.36585022,
94.40192926,0,West,0.037,58.4,21.6,0.107046154,0.721433558,45,72.06560543,
91.07930368,0,West,1.29,57.6,21.2,0.579727273,0.967741935,16,3.360651126,
20,0,West,0.199,62.1,23.1,0.124142857,1.393728223,5,5.699949273,
69.5520362,0,West,0.08,60,20.4,0.274069767,0.79588015,27,12.87155457,
95.90227577,0,West,1.997,57,21.9,0.523688889,1.511335013,201,9.196388034,
70.30287185,0,West,0.481,59.7,24.7,0.493479592,1.094527363,161,16.77643225,
85.41946472,0,West,0.077,60.3,23.1,0.614033333,0.944822373,118,38.88298187,
98.12680309,0,West,0.142,58.4,22.3,0.442455882,0.900090009,307,73.1646912,
100.2509072,0,West,1.134,57.3,26.1,0.653722222,0.31120332,249,21.37901262,
88.23988688,0,West,0.105,57.7,23.6,0.198100917,0.54328142,165,147.8084047,
96.80952381,1,West,0.039,56.6,19.1,0.030166667,3.981623277,25,118.1442894,
68.05334004,1,West,0.12,60,23.1,0.230243243,2.172164119,327,57.41915987,
69.19718891,0,West,0.784,58.8,23.5,1.059495385,0.812064965,1424,33.10726416,
69.07788162,0,West,0.965,58.7,25,0.575361111,1.669758813,307,5.263228716,
47.38482746,1,West,2.334,58.8,23.1,0.754362319,3.193277311,479,3.246968296,
78.02130632,1,West,0.06,58.4,21.8,0.14627027,2.165242165,250,92.47958745,
87.07052023,1,West,0.079,58.7,20.9,0.25988764,1.590271282,123,103.0367803,
63.64306324,1,Northeast,0.145,56.3,23.3,0.241873913,7.591623037,62,42.18929536,
54.98688751,1,Northeast,0.19,58.7,26.8,0.276197368,2.694610778,63,25.99186767,
35.68693009,1,Northeast,0.088,60.1,26.4,0.12825,1.794453507,35,18.16763263,
52.67558002,1,Northeast,0.192,55.7,24.1,0.213642857,2.502157032,60,24.43480452,
59.84688733,1,Northeast,0.124,54.6,23.9,0.217023622,9.784411277,73,102.3709294,
63.16179002,1,Northeast,0.159,53.2,22.8,0.280764706,4.233870968,29,36.75734577,
45.2412178,1,Northeast,0.21,58.8,26.6,0.209073171,3.105590062,56,11.75885455,
63.2894596,1,Northeast,0.094,58.1,24.5,0.253372727,15.04854369,120,42.59918452,
47.04030875,1,Northeast,0.14,59.1,26.9,0.240320988,2.722513089,57,30.31637726,
54.42218351,1,Northeast,0.142,58.4,25.1,0.260625,1.615798923,82,26.17814245,
38.17460317,1,Northeast,0.097,56.4,24.6,0.192357143,7.5,61,34.61893528,
69.66294097,1,Northeast,0.146,57.6,25.7,0.239836735,3.128054741,48,26.50509149,
86.41261472,1,Northeast,0.091,55.9,23.7,0.310252101,22.78250304,73,483.4234689,
49.97598253,1,Northeast,0.169,58.2,25.4,0.228194444,1.683501684,181,21.37646496,
28.32911392,1,Northeast,0.123,58.9,26.4,0.13296,1.609657948,59,15.48632643,
69.77908587,1,Northeast,0.15,53.2,24.2,0.412555556,1.872659176,17,52.89961804,
70.45155176,1,Northeast,0.137,59,25.6,0.394411111,3.337612323,84,31.37295312,
45.84579072,1,Northeast,0.178,57.3,26.3,0.432487805,2.016498625,173,34.90925548,
73.20249142,1,Northeast,0.135,54.2,22.6,0.321438356,5.079365079,90,43.6653424,
73.91562108,1,Northeast,0.117,56.9,23.4,0.248844037,8.815028902,31,38.60828041,
50.34829203,1,Northeast,0.132,59.2,27.5,0.161935961,4.475043029,130,33.12190766,
72.43666107,1,Northeast,0.17,52.9,24,0.235262238,0.948766603,52,46.8445071,
64.15632184,1,Northeast,0.184,57.3,25.2,0.204306122,2.018348624,30,16.71228786,
60.18490879,1,Northeast,0.168,61.1,26.7,0.216795455,2.521008403,54,27.41413318,
52.11541027,1,Northeast,0.156,57.5,24.6,0.3956,2.103049422,117,37.33275788,
47.54250559,1,Northeast,0.172,59.8,27.5,0.501076923,1.709401709,71,21.61395829,
56.76512323,1,Northeast,0.128,52.2,22.3,0.203078947,4.029850746,52,30.10275572,
82.98747913,1,Northeast,0.077,48.4,21.4,0.205801453,7.400156617,34,65.23687076,
52.67299006,1,Northeast,0.14,56.5,25.6,0.267411765,3.066439523,97,35.26331811,
69.73254465,1,Northeast,0.094,51.9,22.5,0.185567797,4.960835509,62,49.40647164,
60.91802977,1,Northeast,0.196,59.6,26.5,0.37097561,17.06036745,130,70.90228288,
50.51456311,1,Northeast,0.109,61.6,28.3,0.146342105,4.21286031,61,25.40387475,
51.43836565,1,Northeast,0.178,60.4,26.3,0.192796296,4.314477469,50,20.6092516,
42.4553386,1,Northeast,0.134,57.8,25.8,0.277825503,1.284246575,167,39.92403946,
65.015625,1,Northeast,0.114,53.7,23.6,0.262631579,1.406469761,44,30.13461776,
58.75925926,1,Northeast,0.118,58,25.4,0.267666667,12.01716738,88,22.13206795,
54.6352,1,Northeast,0.055,58.7,25.6,0.157652174,6.902654867,29,52.75763853,
46.42807018,1,Northeast,0.109,57.2,26.4,0.223724138,2.808988764,31,50.96415168,
60.2391115,1,Northeast,0.129,58.3,23.5,0.394767442,8.278867102,195,75.00633499,
68.28236157,1,Northeast,0.171,56.4,25.3,0.527967391,1.923076923,96,53.7233357,
65.33466934,1,Northeast,0.151,55.6,24.4,0.256162791,4.611330698,50,30.30170986,
63.6923708,1,Northeast,0.219,60.1,23.7,0.225615385,5.81655481,72,11.55655553,
63.27197252,1,Northeast,0.141,56.7,26.1,0.25852,7.883211679,80,44.5471998,
54.70628571,1,Northeast,0.115,52.2,22.7,0.264625,1.388888889,56,33.9469377,
57.70782767,1,Northeast,0.19,55.1,24.6,0.275661538,1.649305556,101,34.69134337,
40.30519481,1,Northeast,0.17,60.7,28,0.148533333,3.850385039,29,6.508687965,
54.90471311,1,Northeast,0.202,60,27.3,0.208344828,4.166666667,55,10.32909299,
60.02194093,1,Northeast,0.114,51.9,22.2,0.247818182,7.491289199,31,32.59331396,
33.33333333,0,Northeast,0.151,59.4,27.1,0.244055556,3.539823009,78,13.52838466,
76.86956522,0,Northeast,0.108,61.4,28.2,0.129068966,1.875,21,6.76828724,
40,1,Northeast,0.157,59.5,27.2,0.03348,7.65625,28,7.050925558,
75.7815397,1,Northeast,0.131,60.3,26.4,0.4104,5.550500455,60,27.55097797,
75.50073872,1,Northeast,0.122,56.6,23.2,0.455274882,5.95065312,82,59.00369194,
53.93150685,0,South,0.154,58.1,22.5,0.190520833,1.215277778,40,12.51920817,
36.08580858,0,South,0.13,59.5,21.3,0.291596154,2.081665332,85,33.56125636,
24.7826087,1,South,0.525,60,23.1,1.058826087,7.272727273,429,27.4623072,
42.34528651,0,South,0.105,58.8,23.1,0.295471264,0.803673938,18,20.17222047,
38.68020305,0,South,0.201,56.9,22,0.528631579,0.81300813,188,37.51782399,
41.31081081,0,South,0.296,57.3,23.1,0.210444444,5.014749263,83,11.40839874,
43.44416873,0,South,0.31,61.5,23.7,0.708134146,3.75,493,60.37601366,
68.39499784,0,South,0.198,59.8,22.2,0.763815789,2.830188679,524,22.12466797,
25.85034014,1,South,0.366,58.6,23,0.429948718,4.139433551,177,20.30994378,
45.14213625,0,South,0.447,57.7,23.7,1.143945205,2.173913043,629,50.02568267,
49.29063042,1,South,0.502,59.8,26,0.812030769,4.395604396,932,58.22618592,
38.95522388,0,South,0.198,59.1,18.9,0.3557,1.763224181,195,24.57190146,
43.75,1,South,0.321,61.2,22.8,0.111,2.192982456,27,6.581648012,
36.50181957,0,South,0.27,59.8,24.8,0.54172973,4.074074074,614,53.04707148,
42.66451613,0,South,0.057,59.2,22,0.09696,1.158301158,3,19.06301573,
40,1,South,0.441,63.1,27.9,0.5935,8.67768595,228,43.72655664,
40.52267143,0,South,0.222,60.3,26.1,0.413448454,1.825293351,241,72.1367802,
39.51827243,0,South,0.146,59,22.3,0.243626667,0.357142857,39,13.12110659,
53.58536934,0,South,0.33,62,23.9,1.019539683,2.694610778,1086,48.50695484,
43.6300578,0,South,0.09,59,23.5,0.393074074,0.615655233,128,61.55870741,
58.36637931,1,South,0.449,59.9,23.4,1.210588235,2.487562189,863,41.96354369,
48.5625,0,South,0.077,57.2,22,0.108714286,2.208588957,28,22.33635738,
48.91263131,0,South,0.3,62,24.8,0.741545455,2.760736196,480,52.77919602,
44.8342821,0,South,0.119,58.5,22,0.46084,3.636363636,53,34.0260682,
37.25,0,South,0.208,58.2,23.2,0.2214375,2.090592334,25,17.77480229,
43.54909091,0,South,0.067,57.8,21,0.15316129,1.535240754,6,26.5849738,
49.45252957,0,South,0.32,60.1,23.1,0.968457143,4.389312977,392,41.44400973,
52.05566097,0,South,0.378,59.7,23,0.559572519,3.623188406,566,36.33251998,
58.56338028,0,South,0.12,59.8,21.5,0.379186047,1.2,64,33.17133251,
60.35523897,0,North Central,0.904,57.2,28.9,0.728511737,14.28571429,559,32.64100814,
50.16334747,0,North Central,1.09,55.5,26.7,1.137804569,9.274193548,663,28.56074895,
56.20684632,0,North Central,0.523,56.7,29.2,0.523231405,2.401372213,397,38.47642286,
64.81082998,0,North Central,0.519,58.7,27.2,0.737897898,7.110609481,646,42.73548915,
46.14396773,0,North Central,1.047,57.4,28.1,1.457981855,12.08897485,1269,38.22480596,
49.93269231,0,North Central,1.314,57.1,27.5,1.139580087,7.868020305,694,21.0439467,
34.77737665,0,North Central,4.41,57.1,29.2,2.310813953,5.882352941,575,14.26184847,
32.54405503,0,North Central,2.044,58.9,26.6,2.049398305,0.530973451,133,0.808610402,
24.53102042,0,North Central,1.742,58.6,27.6,1.573433071,4.016064257,1053,22.50548113,
58.64206883,0,North Central,1.022,55.6,27.5,0.799888383,4.918032787,448,31.13465542,
56.95074957,0,North Central,1.089,57.4,28.1,1.197284314,13.92405063,760,37.36144356,
49.46746988,0,North Central,0.506,57.5,28.2,0.732210909,6.56779661,712,54.18515108,
57.13883882,0,North Central,0.638,56.2,25.4,0.866780822,3.494176373,535,33.38500806,
24.02878767,0,North Central,3.998,54,29.2,2.305880208,1.552795031,887,5.405795852,
29.15056818,0,North Central,1.387,62,24,1.989115385,1.360544218,110,0.290942375,
61.8429803,0,North Central,0.584,58,27.9,0.827657143,3.887688985,556,28.40639986,
46.1019717,0,North Central,1.051,57.8,28.5,1.302403636,17.72805508,908,34.06424057,
64.78476483,0,North Central,0.529,56.3,27.3,0.578289855,5.362776025,557,33.86893792,
24.93416337,0,North Central,3.666,58.7,30.9,1.974604839,1.935483871,275,2.533073369,
63.67756436,0,North Central,0.701,54.5,27.8,0.753995726,2.040816327,390,36.36330549,
29.39625641,0,North Central,2.124,55.2,27.3,2.156681223,13.79310345,1769,26.0918044,
26.38354151,0,North Central,2.86,57.6,26,1.136652893,1.27388535,387,0.464328544,
28.09211268,1,North Central,2.155,54.8,27.7,1.696370558,14.43298969,1537,25.19277254,
60.79304951,0,North Central,0.768,54.8,26.7,0.983488636,3.429602888,591,38.33168479,
52.81371131,1,North Central,1.136,57.7,28.5,0.832605381,1.01010101,204,9.462981578,
77.45888361,0,North Central,0.651,56.1,26.8,0.827933884,11.97478992,675,45.36408354,
35.54606194,0,North Central,2.211,56.5,27.6,2.042702929,6.666666667,1053,26.5606519,
59.30678961,0,North Central,0.814,56.1,29,0.992931579,9.90990991,878,39.55192205,
27.67782178,1,North Central,1.381,58.4,25.4,1.700776978,5.079365079,968,19.706551,
65.0498192,0,North Central,0.588,57.3,28.2,0.65949896,3.870967742,612,45.1903746,
34.85937174,0,North Central,2.906,58.9,28.9,2.179681818,11.49425287,1691,12.84571302,
35.32796621,0,North Central,1.4,55.4,25.5,1.421158333,10.6557377,986,24.33355677,
